,Variable,Importance
1685,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",0.00010032719929391585
1686,"Adjusted net savings, including particulate emission damage (% of GNI)",0.00010024431192809834
1687,Dealing.with.construction.permits..Procedures..number....Score,9.98636861066946e-05
1688,Debt.service.on.external.debt..public.sector..PPG...TDS..current.US..,9.960084411546493e-05
1689,"Unemployment, female (% of female labor force) (modeled ILO estimate)",9.958400327668649e-05
1690,Other.taxes....of.profits.,9.943975772370218e-05
1691,Share.of.private.paid.employees.with.social.security,9.911544965747354e-05
1692,GG..private.creditors..NTR..current.US..,9.90516262275603e-05
1693,Strength.of.legal.rights.index..0.weak.to.12.strong.,9.903997516417647e-05
1694,Trading.across.borders..Time.to.export..Border.compliance..hours...DB16.20.methodology....Score,9.894406520018005e-05
1695,OPS..bilateral..NTR..current.US..,9.89373280437721e-05
1696,Starting.a.business..Procedures.required...Women..number.,9.88757579277092e-05
1697,"Cost to import, border compliance (US$)",9.860112537007173e-05
1698,Dealing.with.construction.permits..Cost....of.Warehouse.value.,9.84687537711515e-05
1699,Time required to enforce a contract (days),9.834103813550029e-05
1700,Net.financial.flows..IBRD..NFL..current.US..,9.828364731993325e-05
1701,OPS..bilateral.concessional..NTR..current.US..,9.824317149005457e-05
1702,Power outages in firms in a typical month (number),9.814503131738487e-05
1703,PS..other.private.creditors..NTR..current.US..,9.791074483578423e-05
1704,Paying.taxes..Time.to.comply.with.corporate.income.tax.correction..hours...DB17.20.methodology....Score,9.695919116739132e-05
1705,"Net financial flows, bilateral (NFL, current US$)",9.693511223474005e-05
1706,Dealing.with.construction.permits..Cost....of.Warehouse.value....Score,9.685435380102246e-05
1707,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),9.670197648773294e-05
1708,"Population ages 15-19, female (% of female population)",9.669786974873077e-05
1709,Starting.a.business..Time...Women..days...Score,9.636942872767687e-05
1710,Natural gas rents (% of GDP),9.612221717442406e-05
1711,Labor tax and contributions (% of commercial profits),9.611900385155892e-05
1712,Trading.across.borders..Cost.to.export..Border.compliance..USD...DB16.20.methodology....Score,9.591573740016071e-05
1713,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),9.590543480071953e-05
1714,Resolving.insolvency..Strength.of.insolvency.framework.index..0.16.,9.574822862066131e-05
1715,Trading.across.borders..DB16.20.methodology....Score,9.55672442969322e-05
1716,Procedures to register property (number),9.544119108811427e-05
1717,PS..official.creditors..AMT..current.US..,9.532339471892407e-05
1718,OPS..other.private.creditors..TDS..current.US..,9.530062382831164e-05
1719,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",9.513589556509534e-05
1720,Net.financial.flows..IMF.nonconcessional..NFL..current.US..,9.508581671940611e-05
1721,Trading.across.borders..Time.to.import..Documentary.compliance..hours...DB16.20.methodology....Score,9.504212394035191e-05
1722,"Net bilateral aid flows from DAC donors, Norway (current US$)",9.501346025757338e-05
1723,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",9.496932529501916e-05
1724,GDP per capita growth (annual %),9.473426970464348e-05
1725,PRVG..multilateral..NTR..current.US..,9.450934377989814e-05
1726,Females.as.a.share.of.private.paid.employees.by.occupation..Professionals.,9.444143725523552e-05
1727,Enforcing.contracts..Filing.and.service..days.,9.434869421631494e-05
1728,"Time required to start a business, male (days)",9.43135443402205e-05
1729,Disbursements.on.external.debt..general.government.sector..PPG...DIS..current.US..,9.42967221618002e-05
1730,Enforcing.contracts..Procedures..number....Score,9.392496607266517e-05
1731,Dealing.with.construction.permits..DB16.20.methodology....Score,9.374897701348971e-05
1732,"International tourism, expenditures (% of total imports)",9.360658005732911e-05
1733,Paying.taxes..Time.to.complete.a.corporate.income.tax.correction..weeks...DB17.20.methodology....Score,9.347394024812749e-05
1734,"Net errors and omissions (BoP, current US$)",9.347355813969076e-05
1735,Technical.cooperation.grants..current.US..,9.341275395361911e-05
1736,Child employment in services (% of economically active children ages 7-14),9.332805850144727e-05
1737,Protecting.minority.investors..Extent.of.corporate.transparency.index..0.7...DB15.20.methodology.,9.328721877949607e-05
1738,Public credit registry coverage (% of adults),9.325532741059793e-05
1739,Concessional.debt....of.total.external.debt.,9.304852720356278e-05
1740,Time.to.export..Documentary.compliance..hours...DB16.20.methodology.,9.292645262667716e-05
1741,Trading.across.borders..Cost.to.import..Border.compliance..USD...DB16.20.methodology....Score,9.285171427423185e-05
1742,Paying.taxes..Time.to.comply.with.VAT.refund..hours...DB17.20.methodology.,9.269209573827279e-05
1743,PS..private.creditors..TDS..current.US..,9.267376557428326e-05
1744,Broad money growth (annual %),9.24611133510094e-05
1745,Getting.electricity..Cost.to.get.electricity....of.income.per.capita....Score,9.246083226060374e-05
1746,"Net bilateral aid flows from DAC donors, Italy (current US$)",9.222870410743368e-05
1747,Dealing.with.construction.permits..Building.quality.control.index..0.15...DB16.20.methodology....Score,9.181680841652917e-05
1748,"Cost to import, documentary compliance (US$)",9.156523557299086e-05
1749,"Unemployment, total (% of total labor force) (modeled ILO estimate)",9.14810423348722e-05
1750,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",9.126722475283348e-05
1751,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",9.104477364222735e-05
1752,Paying.taxes..Payments..number.per.year.,9.082609185260055e-05
1753,Resolving.insolvency..Cost....of.estate.,9.07741510299644e-05
1754,"Use of IMF credit (DOD, current US$)",9.073078247670497e-05
1755,GG..bilateral..DOD..current.US..,9.05375759937394e-05
1756,PRVG..other.private.creditors..TDS..current.US..,9.040979736876544e-05
1757,Adults (ages 15+) newly infected with HIV,9.03224867767884e-05
1758,Resolving.insolvency..Management.of.debtor.s.assets.index..0.6...DB15.20.methodology.,9.011672060354462e-05
1759,PS..other.private.creditors..TDS..current.US..,8.984828092982268e-05
1760,Use.of.IMF.credit..DOD..current.US..,8.947941295662755e-05
1761,Net.transfers.on.external.debt..general.government.sector..PPG...NTR..current.US..,8.9132302054249e-05
1762,"Renewable internal freshwater resources, total (billion cubic meters)",8.895980185717248e-05
1763,"Time to import, border compliance (hours)",8.841957291730524e-05
1764,PS..multilateral.concessional..NFL..current.US..,8.830866106987676e-05
1765,CPIA.quality.of.public.administration.rating..1.low.to.6.high.,8.763044348654225e-05
1766,Starting.a.business..Minimum.capital....of.income.per.capita.,8.755930316921186e-05
1767,External.debt.stocks..private.guaranteed.by.public.sector..PPG...DOD..current.US..,8.749869328150094e-05
1768,External.debt.stocks..public.sector..PPG...DOD..current.US..,8.734706584673822e-05
1769,"Net bilateral aid flows from DAC donors, Belgium (current US$)",8.732185909898654e-05
1770,Principal.repayments.on.external.debt..general.government.sector..PPG...AMT..current.US..,8.731263311804662e-05
1771,"Net bilateral aid flows from DAC donors, Sweden (current US$)",8.684339194924167e-05
1772,Dealing.with.construction.permits..Building.quality.control.index..0.15...DB16.20.methodology.,8.670759097558627e-05
1773,"People using safely managed drinking water services, urban (% of urban population)",8.645444472052275e-05
1774,"Electricity production from renewable sources, excluding hydroelectric (kWh)",8.595078143985293e-05
1775,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",8.565100872238742e-05
1776,Time to resolve insolvency (years),8.562488095646657e-05
1777,GG..multilateral..DIS..current.US..,8.542269593042568e-05
1778,"Net official flows from UN agencies, UNAIDS (current US$)",8.538584494748124e-05
1779,Net.financial.flows..bilateral..NFL..current.US..,8.534092105360908e-05
1780,GG..bilateral.concessional..NTR..current.US..,8.529583726641375e-05
1781,PS..other.private.creditors..AMT..current.US..,8.527152888968235e-05
1782,OPS..commercial.banks..DIS..current.US..,8.525129326755845e-05
1783,Resolving.insolvency..Commencement.of.proceedings.index..0.3...DB15.20.methodology.,8.523872679127756e-05
1784,Currency.composition.of.PPG.debt..U.S..dollars....,8.5232404164453e-05
1785,Average.grace.period.on.new.external.debt.commitments..official..years.,8.518982506390518e-05
1786,Average.interest.on.new.external.debt.commitments..official....,8.499754416298534e-05
1787,"Cost to export, border compliance (US$)",8.475221203619586e-05
1788,PS..bilateral..NTR..current.US..,8.451711251480016e-05
1789,PPG..other.private.creditors..DOD..current.US..,8.441346429665144e-05
1790,Net.transfers.on.external.debt..other.public.sector..PPG...NTR..current.US..,8.423952016036822e-05
1791,Time required to build a warehouse (days),8.398341369165664e-05
1792,OPS..multilateral..DIS..current.US..,8.394608176261758e-05
1793,"External debt stocks, long-term (DOD, current US$)",8.393431305999958e-05
1794,"Trained teachers in lower secondary education, male (% of male teachers)",8.373908014015546e-05
1795,PPG..bilateral.concessional..TDS..current.US..,8.369518049291371e-05
1796,Electricity production from natural gas sources (% of total),8.360340679624145e-05
1797,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",8.318298559184336e-05
1798,Starting.a.business..Time...Women..days.,8.31441131518616e-05
1799,Enforcing.contracts..Court.structure.and.proceedings..0.5...DB17.20.methodology.,8.296570229699008e-05
1800,PRVG..commercial.banks..NFL..current.US..,8.291423887507047e-05
1801,Proportion of seats held by women in national parliaments (%),8.288528033807968e-05
1802,Average.interest.on.new.external.debt.commitments....,8.278785951913067e-05
1803,Net.financial.flows..others..NFL..current.US..,8.264205852022225e-05
1804,"IMF repurchases and charges (TDS, current US$)",8.245351083346684e-05
1805,Interest.payments.on.external.debt..general.government.sector..PPG...INT..current.US..,8.232389062425207e-05
1806,Starting.a.business..Cost...Men....of.income.per.capita....Score,8.198777331380627e-05
1807,Females.as.a.share.of.private.paid.employees.by.occupation..Senior.officials.,8.134146095377196e-05
1808,IMF.purchases..DIS..current.US..,8.120556286482359e-05
1809,Protecting.minority.investors..Extent.of.ownership.and.control.index..0.7...DB15.20.methodology.,8.108178607544504e-05
1810,OPS..multilateral..INT..current.US..,8.102345966260267e-05
1811,Interest.payments.on.external.debt..other.public.sector..PPG...INT..current.US..,8.093856515148205e-05
1812,PS..official.creditors..DIS..current.US..,8.089444445212657e-05
1813,GG..bilateral.concessional..AMT..current.US..,8.083414230487594e-05
1814,Profit tax (% of commercial profits),8.079032208614704e-05
1815,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",8.064995040143306e-05
1816,PS..official.creditors..TDS..current.US..,8.033860479549753e-05
1817,PS..commercial.banks..NFL..current.US..,8.030638415126169e-05
1818,Protecting.minority.investors..Extent.of.ownership.and.control.index..0.7...DB15.20.methodology....Score,8.024886443172235e-05
1819,Time.to.import..Border.compliance..hours...DB16.20.methodology.,8.004676257265107e-05
1820,Interest.payments.on.external.debt..total..INT..current.US..,7.998086021811744e-05
1821,PPG..other.private.creditors..TDS..current.US..,7.982662823015562e-05
1822,Starting.a.business..Time...Men..days....Score,7.980660020005921e-05
1823,PRVG..official.creditors..INT..current.US..,7.973744919050552e-05
1824,"External debt stocks, total (DOD, current US$)",7.96869944901014e-05
1825,Disbursements.on.external.debt..public.sector..PPG...DIS..current.US..,7.963128984101005e-05
1826,"Incidence of HIV (per 1,000 uninfected population ages 15-49)",7.948019347871184e-05
1827,"Employers, male (% of male employment) (modeled ILO estimate)",7.937560311990571e-05
1828,Registering.property..Geographic.coverage.index..0.8...DB16.20.methodology.,7.915149440679541e-05
1829,PS..bilateral..DOD..current.US..,7.912953183003886e-05
1830,Global..Ease.of.doing.business.score..DB17.20.methodology.,7.903045578141746e-05
1831,Individuals.with.secondary.education.as.a.share.of.private.paid.employees,7.893314201728537e-05
1832,GG..bilateral..INT..current.US..,7.867171608792993e-05
1833,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",7.857094458445693e-05
1834,OPS..bilateral.concessional..TDS..current.US..,7.824524844741322e-05
1835,PPG..IBRD..AMT..current.US..,7.816692020498348e-05
1836,Getting.electricity..Reliability.of.supply.and.transparency.of.tariff.index..0.8...DB16.20.methodology....Score,7.783515756961206e-05
1837,"Net bilateral aid flows from DAC donors, New Zealand (current US$)",7.75873246650347e-05
1838,"Net financial flows, IMF nonconcessional (NFL, current US$)",7.752449707830863e-05
1839,Average.interest.on.new.external.debt.commitments..private....,7.750346853206131e-05
1840,PRVG..bilateral..DOD..current.US..,7.748870897591723e-05
1841,Net.transfers.on.external.debt..total..NTR..current.US..,7.724527853864863e-05
1842,OPS..bilateral.concessional..NFL..current.US..,7.718710616189417e-05
1843,PS..multilateral.concessional..TDS..current.US..,7.68396928730715e-05
1844,Resolving.insolvency..Outcome..0.as.piecemeal.sale.and.1.as.going.concern.,7.667389915880038e-05
1845,"Net official flows from UN agencies, ILO (current US$)",7.667197433521403e-05
1846,OPS..private.creditors..NFL..current.US..,7.65787201018593e-05
1847,Getting.credit..Credit.bureau.coverage....of.adults.,7.65039240893895e-05
1848,"Compulsory education, duration (years)",7.647992205740411e-05
1849,Disbursements.on.external.debt..private.guaranteed.by.public.sector..PPG...DIS..current.US..,7.642587390999564e-05
1850,"Risk premium on lending (lending rate minus treasury bill rate, %)",7.637417424666672e-05
1851,Registering.property..Transparency.of.information.index..0.6...DB16.20.methodology.,7.61594491061576e-05
1852,Trading.across.borders..Time.to.export..Documentary.compliance..hours...DB16.20.methodology....Score,7.615469877306663e-05
1853,Dealing.with.construction.permits..Quality.control.after.construction.index..0.3...DB16.20.methodology.,7.601776373247731e-05
1854,PPG..multilateral.concessional..NTR..current.US..,7.584967061234898e-05
1855,GG..multilateral..INT..current.US..,7.553538510786293e-05
1856,"Electricity production from oil, gas and coal sources (% of total)",7.553479674706773e-05
1857,"Share of tariff lines with international peaks, manufactured products (%)",7.530842828198348e-05
1858,OPS..official.creditors..AMT..current.US..,7.522075940981925e-05
1859,CPIA efficiency of revenue mobilization rating (1=low to 6=high),7.520578583023172e-05
1860,Exclusive breastfeeding (% of children under 6 months),7.498980958968556e-05
1861,PPG..other.private.creditors..NTR..current.US..,7.493800672328329e-05
1862,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",7.473784555948202e-05
1863,Procedures to build a warehouse (number),7.470653007765179e-05
1864,PRVG..bilateral..AMT..current.US..,7.46525404635798e-05
1865,Sex ratio at birth (male births per female births),7.463682500680747e-05
1866,OPS..bilateral.concessional..DIS..current.US..,7.447298421594683e-05
1867,PRVG..multilateral..INT..current.US..,7.443830882354667e-05
1868,Getting.electricity..DB16.20.methodology....Score,7.437381404765402e-05
1869,PPG..IBRD..INT..current.US..,7.41927594090009e-05
1870,Registering.property..Cost....of.property.value....Score,7.416203446460517e-05
1871,Net.transfers.on.external.debt..private.nonguaranteed..PNG...NTR..current.US..,7.40227427851227e-05
1872,External.debt.stocks..other.public.sector..PPG...DOD..current.US..,7.394949217765352e-05
1873,Protecting.minority.investors..Extent.of.disclosure.index..0.10.,7.353225524990952e-05
1874,Debt.service.on.external.debt..long.term..TDS..current.US..,7.34245843537032e-05
1875,PS..multilateral..DIS..current.US..,7.32826724835693e-05
1876,PS..private.creditors..DOD..current.US..,7.327621405942553e-05
1877,PS..other.private.creditors..INT..current.US..,7.306975018308235e-05
1878,OPS..official.creditors..TDS..current.US..,7.29720386513305e-05
1879,Time.to.import..Documentary.compliance..hours...DB16.20.methodology.,7.291810855048142e-05
1880,Dealing.with.construction.permits..Time..days.....Score,7.277070501331561e-05
1881,Net.transfers.on.external.debt..public.and.publicly.guaranteed..PPG...NTR..current.US..,7.270353510681842e-05
1882,Enforcing.contracts..Cost....of.claim.,7.257058603542255e-05
1883,Average.grace.period.on.new.external.debt.commitments..private..years.,7.253397663045903e-05
1884,PS..bilateral..TDS..current.US..,7.237786497342921e-05
1885,"Reserves and related items (BoP, current US$)",7.235896466789046e-05
1886,Agricultural irrigated land (% of total agricultural land),7.225686924311724e-05
1887,PRVG..multilateral..DIS..current.US..,7.215494406954899e-05
1888,Proportion.of.seats.held.by.women.in.national.parliaments....,7.212661903460425e-05
1889,Protecting.minority.investors..Extent.of.director.liability.index..0.10.,7.211553961885171e-05
1890,Net.flows.on.external.debt..long.term..NFL..current.US..,7.205973814651897e-05
1891,OPS..other.private.creditors..DOD..current.US..,7.18808899894689e-05
1892,"Cost of business start-up procedures, male (% of GNI per capita)",7.180348812377982e-05
1893,GG..multilateral..NTR..current.US..,7.166028054731197e-05
1894,GG..bilateral..TDS..current.US..,7.161436155627129e-05
1895,PPG..multilateral..NTR..current.US..,7.140481819948155e-05
1896,PS..commercial.banks..TDS..current.US..,7.130990679090989e-05
1897,OPS..official.creditors..DIS..current.US..,7.120112049960907e-05
1898,Getting.credit..Depth.of.credit.information.index..0.8...DB15.20.methodology....Score,7.104038193367135e-05
1899,Getting.electricity..DB16.20.methodology....Score.1,7.10255798304142e-05
1900,PPG..bilateral.concessional..NTR..current.US..,7.090688073220036e-05
1901,IMF.repurchases.and.charges..TDS..current.US..,7.085324991913047e-05
1902,Getting.electricity..Reliability.of.supply.and.transparency.of.tariff.index..0.8...DB16.20.methodology.,7.038472803095686e-05
1903,Undisbursed.external.debt..total..UND..current.US..,7.014984010295058e-05
1904,GG..other.private.creditors..NTR..current.US..,7.012332181066149e-05
1905,OPS..commercial.banks..NFL..current.US..,7.006542741207166e-05
1906,PRVG..private.creditors..NTR..current.US..,6.991051919626825e-05
1907,Average.grant.element.on.new.external.debt.commitments....,6.946184192820821e-05
1908,Interest.payments.on.external.debt..public.sector..PPG...INT..current.US..,6.945826087850686e-05
1909,"Time required to start a business, female (days)",6.902605571964225e-05
1910,"Start-up procedures to register a business, male (number)",6.893298203781718e-05
1911,"Prevalence of HIV, male (% ages 15-24)",6.891705349313869e-05
1912,PNG..commercial.banks.and.other.creditors..NFL..current.US..,6.887808376495558e-05
1913,GG..official.creditors..DIS..current.US..,6.865360319510882e-05
1914,Registering.property..Reliability.of.infrastructure.index..0.8...DB16.20.methodology.,6.864879185536997e-05
1915,GG..official.creditors..INT..current.US..,6.84576031574064e-05
1916,"Tariff rate, applied, weighted mean, primary products (%)",6.82802212984845e-05
1917,GG..bilateral..DIS..current.US..,6.824066380180025e-05
1918,PPG..official.creditors..NTR..current.US..,6.80463686809398e-05
1919,PS..bilateral.concessional..NTR..current.US..,6.796403837024572e-05
1920,GG..multilateral..DOD..current.US..,6.784984235147412e-05
1921,PPG..private.creditors..TDS..current.US..,6.769466519656316e-05
1922,Protecting.minority.investors..Strength.of.minority.investor.protection.index..0.50...DB15.20.methodology.,6.751581607792635e-05
1923,"PNG, commercial banks and other creditors (NFL, current US$)",6.739673677395489e-05
1924,Dealing.with.construction.permits..Time..days.,6.723419825325358e-05
1925,PRVG..other.private.creditors..DOD..current.US..,6.715516020274017e-05
1926,"Primary education, duration (years)",6.667780036037712e-05
1927,Total tax and contribution rate (% of profit),6.658598763225813e-05
1928,Net.financial.flows..IDA..NFL..current.US..,6.6566180956524e-05
1929,PPG..commercial.banks..DOD..current.US..,6.652788139085538e-05
1930,IMF.repurchases..AMT..current.US..,6.64738465036747e-05
1931,PPG..other.private.creditors..NFL..current.US..,6.62249656607009e-05
1932,PPG..bilateral..TDS..current.US..,6.601422456513885e-05
1933,OPS..multilateral..NTR..current.US..,6.592363932344065e-05
1934,PS..multilateral..INT..current.US..,6.587936159642667e-05
1935,PRVG..other.private.creditors..INT..current.US..,6.585535447169272e-05
1936,Protecting.minority.investors..Ease.of.shareholder.suits.index..0.10...DB15.20.methodology.,6.581959768124792e-05
1937,Starting.a.business..Procedures.required...Men..number....Score,6.554712938661026e-05
1938,External.debt.stocks..general.government.sector..PPG...DOD..current.US..,6.548477580669929e-05
1939,PRVG..private.creditors..DIS..current.US..,6.513162408163205e-05
1940,Cost.of.business.start.up.procedures..female....of.GNI.per.capita.,6.498997729422696e-05
1941,PS..bilateral.concessional..TDS..current.US..,6.476407242066264e-05
1942,"Tariff rate, most favored nation, weighted mean, all products (%)",6.460161466318766e-05
1943,Paying.taxes..Total.tax.and.contribution.rate....of.profit....Score,6.453264700520131e-05
1944,PS..other.private.creditors..DIS..current.US..,6.43688472163691e-05
1945,PRVG..official.creditors..NTR..current.US..,6.42006567273217e-05
1946,PPG..bilateral.concessional..DOD..current.US..,6.410311945912601e-05
1947,OPS..commercial.banks..NTR..current.US..,6.408068900803937e-05
1948,PRVG..private.creditors..INT..current.US..,6.405897592275841e-05
1949,Dealing.with.construction.permits..Professional.certifications.index..0.4...DB16.20.methodology.,6.403465208286075e-05
1950,OPS..commercial.banks..DOD..current.US..,6.36659335917427e-05
1951,OPS..bilateral..INT..current.US..,6.349881689027894e-05
1952,"Electricity production from renewable sources, excluding hydroelectric (% of total)",6.338747156131317e-05
1953,Commitments..bilateral.creditors..COM..current.US..,6.336650191613381e-05
1954,OPS..multilateral..AMT..current.US..,6.329811033734414e-05
1955,PS..other.private.creditors..DOD..current.US..,6.329525090475781e-05
1956,PS..official.creditors..NTR..current.US..,6.306255006122839e-05
1957,OPS..commercial.banks..TDS..current.US..,6.286194444608612e-05
1958,Time required to start a business (days),6.281308841309866e-05
1959,"Preprimary education, duration (years)",6.266663581468477e-05
1960,PPG..bonds..DOD..current.US..,6.25998817528569e-05
1961,Getting.electricity..Regulatory.monitoring..0.1...DB16.20.methodology.,6.259414725764949e-05
1962,PS..bilateral.concessional..DOD..current.US..,6.256933053831406e-05
1963,OPS..bilateral..AMT..current.US..,6.252641565540585e-05
1964,Commitments..IBRD..COM..current.US..,6.24007246137459e-05
1965,OPS..other.private.creditors..DIS..current.US..,6.231311462952905e-05
1966,PPG..IDA..NTR..current.US..,6.206722157451842e-05
1967,"PPG, other private creditors (NFL, current US$)",6.185594070028417e-05
1968,PPG..IBRD..DIS..current.US..,6.167549999103296e-05
1969,"Start-up procedures to register a business, female (number)",6.129446315327601e-05
1970,Time required to register property (days),6.127490396501598e-05
1971,PPG..bilateral.concessional..DIS..current.US..,6.090676956961902e-05
1972,OPS..multilateral..NFL..current.US..,6.087709640118478e-05
1973,Interest.payments.on.external.debt..public.and.publicly.guaranteed..PPG...INT..current.US..,6.0732688998467845e-05
1974,PS..private.creditors..AMT..current.US..,6.065618815622635e-05
1975,Reorganization.proceedings.index..0.3...DB15.20.methodology.,6.0610527593801943e-05
1976,PRVG..private.creditors..DOD..current.US..,6.058799465714854e-05
1977,PS..other.private.creditors..NFL..current.US..,6.0556333646325995e-05
1978,PS..bilateral..NFL..current.US..,6.050673849975501e-05
1979,"Prevalence of HIV, female (% ages 15-24)",6.0086903764057665e-05
1980,CPIA quality of public administration rating (1=low to 6=high),6.0040637141775396e-05
1981,Currency.composition.of.PPG.debt..Multiple.currencies....,5.9992219795926926e-05
1982,External.debt.stocks..long.term.private.sector..DOD..current.US..,5.98962271752965e-05
1983,External.debt.stocks..short.term..DOD..current.US..,5.9631364183851565e-05
1984,"External debt stocks, short-term (DOD, current US$)",5.9317191784254976e-05
1985,People practicing open defecation (% of population),5.923571817517395e-05
1986,PS..official.creditors..DOD..current.US..,5.9053933798951045e-05
1987,PS..private.creditors..INT..current.US..,5.898388583951303e-05
1988,OPS..multilateral..TDS..current.US..,5.8881137658895345e-05
1989,PPG..multilateral..DOD..current.US..,5.887911544465398e-05
1990,Principal.repayments.on.external.debt..private.guaranteed.by.public.sector..PPG...AMT..current.US..,5.8561153315558224e-05
1991,Starting.a.business..Procedures.required...Men..number.,5.850480104466756e-05
1992,PPG..private.creditors..DOD..current.US..,5.844109557965737e-05
1993,GG..multilateral..NFL..current.US..,5.8393047380158805e-05
1994,Start-up procedures to register a business (number),5.814968876944536e-05
1995,Net.transfers.on.external.debt..public.sector..PPG...NTR..current.US..,5.7432962108438445e-05
1996,GG..private.creditors..INT..current.US..,5.738197240697561e-05
1997,Diabetes prevalence (% of population ages 20 to 79),5.73816638194061e-05
1998,"Net financial flows, multilateral (NFL, current US$)",5.718601361502437e-05
1999,PPG..IBRD..TDS..current.US..,5.718107807388523e-05
2000,GG..private.creditors..TDS..current.US..,5.710667600942332e-05
2001,PS..multilateral.concessional..AMT..current.US..,5.708995348406086e-05
2002,External.debt.stocks..concessional..DOD..current.US..,5.707202075173412e-05
2003,PRVG..commercial.banks..DOD..current.US..,5.686444844032508e-05
2004,PS..bilateral.concessional..INT..current.US..,5.678417960025119e-05
2005,Protecting.minority.investors..DB15.20.methodology....Score,5.670936533448855e-05
2006,Debt.service.on.external.debt..general.government.sector..PPG...TDS..current.US..,5.665440035375043e-05
2007,Protecting.minority.investors..Ease.of.shareholder.suits.index..0.10...DB15.20.methodology....Score,5.6543701904621e-05
2008,GG..other.private.creditors..INT..current.US..,5.610433575823207e-05
2009,Registering.property..Quality.of.land.administration.index..0.30...DB17.20.methodology....Score,5.5844700499362044e-05
2010,Net.flows.on.external.debt..other.public.sector..PPG...NFL..current.US..,5.57382282398101e-05
2011,Protecting.minority.investors..Extent.of.director.liability.index..0.10....Score,5.566762337507859e-05
2012,Interest.payments.on.external.debt..private.guaranteed.by.public.sector..PPG...INT..current.US..,5.5643781464719936e-05
2013,"Time to export, border compliance (hours)",5.555417607854993e-05
2014,PPG..multilateral.concessional..DOD..current.US..,5.535851096870583e-05
2015,PS..multilateral..NTR..current.US..,5.5325341091569956e-05
2016,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",5.525998218754638e-05
2017,PPG..bilateral..NTR..current.US..,5.516535621843381e-05
2018,Undisbursed.external.debt..official.creditors..UND..current.US..,5.5070275062175734e-05
2019,Short-term debt (% of total external debt),5.498290133573943e-05
2020,Dealing.with.construction.permits..Quality.of.building.regulations.index..0.2...DB16.20.methodology.,5.473698128954014e-05
2021,PS..bonds..NTR..current.US..,5.4691089771569026e-05
2022,OPS..private.creditors..TDS..current.US..,5.423434494906124e-05
2023,"ICT service exports (% of service exports, BoP)",5.4171991804344524e-05
2024,GG..bilateral.concessional..INT..current.US..,5.4055050889881756e-05
2025,PS..commercial.banks..NTR..current.US..,5.397354380200201e-05
2026,PS..bilateral..AMT..current.US..,5.3926540317428106e-05
2027,Interest.arrears..official.creditors..current.US..,5.3868827440936156e-05
2028,PPG..bilateral..DOD..current.US..,5.3863391695240806e-05
2029,Protecting.minority.investors..Extent.of.corporate.transparency.index..0.7...DB15.20.methodology....Score,5.375349699802076e-05
2030,PRVG..other.private.creditors..DIS..current.US..,5.364141456489768e-05
2031,PPG..bonds..DIS..current.US..,5.327057219295849e-05
2032,Net.flows.on.external.debt..public.and.publicly.guaranteed..PPG...NFL..current.US..,5.315680964018402e-05
2033,Net.financial.flows..multilateral..NFL..current.US..,5.2905900558015356e-05
2034,PPG..bilateral.concessional..INT..current.US..,5.288413169709226e-05
2035,PS..multilateral..AMT..current.US..,5.285023160240049e-05
2036,PS..bilateral..DIS..current.US..,5.257270653466078e-05
2037,PRVG..commercial.banks..NTR..current.US..,5.222260265698804e-05
2038,"Multilateral debt service (TDS, current US$)",5.2129848072840444e-05
2039,Interest.arrears..long.term.DOD..US..,5.2062783222195843e-05
2040,GG..bilateral.concessional..DOD..current.US..,5.185489108422912e-05
2041,PS..commercial.banks..AMT..current.US..,5.1853872309629985e-05
2042,PNG..commercial.banks.and.other.creditors..TDS..current.US..,5.180594798967579e-05
2043,GG..bilateral.concessional..NFL..current.US..,5.1611683889775815e-05
2044,PS..private.creditors..NTR..current.US..,5.1524826107216214e-05
2045,Debt.service.on.external.debt..private.nonguaranteed..PNG...TDS..current.US..,5.133053339775543e-05
2046,Multilateral.debt.service..TDS..current.US..,5.123106857973422e-05
2047,Registering.property..Land.dispute.resolution.index..0.8...DB16.20.methodology.,5.119201637029918e-05
2048,PS..bilateral.concessional..DIS..current.US..,5.1017548504414214e-05
2049,PS..multilateral..NFL..current.US..,5.098210388003886e-05
2050,PPG..official.creditors..NFL..current.US..,5.092735342398267e-05
2051,GG..private.creditors..NFL..current.US..,5.083956610351134e-05
2052,Principal.repayments.on.external.debt..long.term...IMF..AMT..current.US..,5.051899340987292e-05
2053,Net.financial.flows..RDB.concessional..NFL..current.US..,5.032488153172845e-05
