,country,date,code,iso2Code,region,adminregion,incomeLevel,lendingType,capitalCity,longitude,latitude,Actual FDI Inflow (% of GDP),Predicted FDI Inflow (% of GDP),Difference,Percent Difference (%),Over- or Under- Investment
385,Lesotho,2015.0,LSO,LS,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Maseru,27.7167,-29.5208,4.94453916827752,2.291455,-2.6530841378362355,-53.656853501283194,Over-Invested
386,Lesotho,2016.0,LSO,LS,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Maseru,27.7167,-29.5208,3.39096424202176,1.4658005,-1.9251637182638253,-56.77334176535005,Over-Invested
387,Lesotho,2017.0,LSO,LS,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Maseru,27.7167,-29.5208,1.68249167605723,1.4253618,-0.25712992354715913,-15.282686221052833,Over-Invested
388,Lesotho,2018.0,LSO,LS,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Maseru,27.7167,-29.5208,1.44535823429203,1.5795183,0.1341600838842396,9.282133709222219,Under-Invested
389,Liberia,2015.0,LBR,LR,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Monrovia,-10.7957,6.30039,7.323885189605888,22.673153,15.349267733978095,209.57821342914946,Under-Invested
390,Liberia,2016.0,LBR,LR,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Monrovia,-10.7957,6.30039,9.50934431305612,21.119808,11.610463883965364,122.09531490014989,Under-Invested
391,Liberia,2017.0,LBR,LR,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Monrovia,-10.7957,6.30039,7.543642600919808,6.8464284,-0.6972142066021814,-9.242407726436685,Over-Invested
392,Liberia,2018.0,LBR,LR,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Monrovia,-10.7957,6.30039,3.74387254901961,2.2382472,-1.5056253928764214,-40.215722441478206,Over-Invested
393,Libya,2015.0,LBY,LY,Middle East & North Africa,Middle East & North Africa (excluding high income),Upper middle income,IBRD,Tripoli,13.1072,32.8578,0.0,2.6265638,2.626563787460327,inf,Under-Invested
394,Libya,2016.0,LBY,LY,Middle East & North Africa,Middle East & North Africa (excluding high income),Upper middle income,IBRD,Tripoli,13.1072,32.8578,0.0,1.2021565,1.2021565437316895,inf,Under-Invested
395,Libya,2018.0,LBY,LY,Middle East & North Africa,Middle East & North Africa (excluding high income),Upper middle income,IBRD,Tripoli,13.1072,32.8578,0.0,1.4418012,1.4418011903762817,inf,Under-Invested
396,Liechtenstein,2015.0,LIE,LI,Europe & Central Asia,,High income,Not classified,Vaduz,9.52148,47.1411,1282.63255152283,731.224,-551.4085524993925,-42.99037568044894,Over-Invested
397,Liechtenstein,2016.0,LIE,LI,Europe & Central Asia,,High income,Not classified,Vaduz,9.52148,47.1411,976.241517469867,780.68445,-195.55706922767945,-20.03162800681806,Over-Invested
398,Lithuania,2015.0,LTU,LT,Europe & Central Asia,,High income,Not classified,Vilnius,25.2799,54.6896,2.34346870358671,1.3894466,-0.9540220874139194,-40.709828381909944,Over-Invested
399,Lithuania,2016.0,LTU,LT,Europe & Central Asia,,High income,Not classified,Vilnius,25.2799,54.6896,2.23675808266939,1.5064228,-0.730335324566973,-32.65151158838674,Over-Invested
400,Lithuania,2017.0,LTU,LT,Europe & Central Asia,,High income,Not classified,Vilnius,25.2799,54.6896,2.49958701064339,1.4792873,-1.020299743912128,-40.81873283736998,Over-Invested
401,Lithuania,2018.0,LTU,LT,Europe & Central Asia,,High income,Not classified,Vilnius,25.2799,54.6896,1.6238701197637,1.4342351,-0.1896350237859168,-11.677967435813885,Over-Invested
402,Luxembourg,2015.0,LUX,LU,Europe & Central Asia,,High income,Not classified,Luxembourg,6.1296,49.61,21.6379759745323,9.090609,-12.547367377730541,-57.987712864173055,Over-Invested
403,Luxembourg,2016.0,LUX,LU,Europe & Central Asia,,High income,Not classified,Luxembourg,6.1296,49.61,52.5246911735683,10.173114,-42.35157735063129,-80.631749381791,Over-Invested
404,Luxembourg,2017.0,LUX,LU,Europe & Central Asia,,High income,Not classified,Luxembourg,6.1296,49.61,-10.618791251517301,9.182609,19.801399855948453,-13.52491647183417,Under-Invested
405,Luxembourg,2018.0,LUX,LU,Europe & Central Asia,,High income,Not classified,Luxembourg,6.1296,49.61,-7.92129140628296,4.9143734,12.83566480411011,-37.959946860063795,Under-Invested
406,"Macao SAR, China",2015.0,MAC,MO,East Asia & Pacific,,High income,Not classified,,113.55,22.1667,0.8098585118942561,3.0339875,2.224129010230988,274.63180019294464,Under-Invested
407,"Macao SAR, China",2016.0,MAC,MO,East Asia & Pacific,,High income,Not classified,,113.55,22.1667,3.686896073566991,2.8473308,-0.8395652649274647,-22.771601048011203,Over-Invested
408,"Macao SAR, China",2017.0,MAC,MO,East Asia & Pacific,,High income,Not classified,,113.55,22.1667,0.84956216199677,2.941019,2.091456896230769,246.18056097450355,Under-Invested
409,"Macao SAR, China",2018.0,MAC,MO,East Asia & Pacific,,High income,Not classified,,113.55,22.1667,2.02128988182515,3.1053374,1.084047499537765,53.63147113559536,Under-Invested
410,Madagascar,2015.0,MDG,MG,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,2.89727724196532,2.4919653,-0.40531194808104276,-13.989408476701604,Over-Invested
411,Madagascar,2016.0,MDG,MG,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,4.56460807919577,2.0662923,-2.4983157932765803,-54.73231764766876,Over-Invested
412,Madagascar,2017.0,MDG,MG,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,3.5279715100005697,4.809715,1.2817432841583658,36.33088534091249,Under-Invested
413,Madagascar,2018.0,MDG,MG,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Antananarivo,45.7167,-20.4667,4.41794013977454,4.5189853,0.10104513167931728,2.287154838736094,Under-Invested
414,Malawi,2015.0,MWI,MW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Lilongwe,33.7703,-13.9899,8.097843671939112,1.615105,-6.482738639018274,-80.05512209975666,Over-Invested
415,Malawi,2016.0,MWI,MW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Lilongwe,33.7703,-13.9899,5.99355685675014,1.3240268,-4.669530033706317,-77.90916387899681,Over-Invested
416,Malawi,2017.0,MWI,MW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Lilongwe,33.7703,-13.9899,4.39630840225188,1.2601206,-3.136187771987598,-71.33684639551625,Over-Invested
417,Malawi,2018.0,MWI,MW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Lilongwe,33.7703,-13.9899,1.438292238286,1.237894,-0.20039818005846088,-13.93306413843084,Over-Invested
418,Malaysia,2015.0,MYS,MY,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Kuala Lumpur,101.684,3.12433,3.27094957416947,1.1975079,-2.073441715893103,-63.38959586130497,Over-Invested
419,Malaysia,2016.0,MYS,MY,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Kuala Lumpur,101.684,3.12433,4.47131819195387,0.9691672,-3.502151019045087,-78.32479972790132,Over-Invested
420,Malaysia,2017.0,MYS,MY,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Kuala Lumpur,101.684,3.12433,2.9372089359203897,1.1843848,-1.7528241130749307,-59.67652119121972,Over-Invested
421,Malaysia,2018.0,MYS,MY,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Kuala Lumpur,101.684,3.12433,2.3899960384465,1.1653991,-1.2245969638920569,-51.23845162053264,Over-Invested
422,Maldives,2015.0,MDV,MV,South Asia,South Asia,Upper middle income,IDA,Male,73.5109,4.1742,7.25103896322752,1.224709,-6.026329929261456,-83.10988204342881,Over-Invested
423,Maldives,2016.0,MDV,MV,South Asia,South Asia,Upper middle income,IDA,Male,73.5109,4.1742,10.4276051062767,1.3530406,-9.074564530295559,-87.0244359832278,Over-Invested
424,Maldives,2017.0,MDV,MV,South Asia,South Asia,Upper middle income,IDA,Male,73.5109,4.1742,10.404209848176901,1.3506498,-9.053560014497702,-87.01823729635875,Over-Invested
425,Maldives,2018.0,MDV,MV,South Asia,South Asia,Upper middle income,IDA,Male,73.5109,4.1742,10.3582849469107,1.2386009,-9.119684096805415,-88.04241381219494,Over-Invested
426,Mali,2015.0,MLI,ML,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Bamako,-7.50034,13.5667,2.10248338795009,1.3702452,-0.7322381696731126,-34.82729870161023,Over-Invested
427,Mali,2016.0,MLI,ML,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Bamako,-7.50034,13.5667,2.54257368952978,1.2486246,-1.2939491263126168,-50.89131267428155,Over-Invested
428,Mali,2017.0,MLI,ML,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Bamako,-7.50034,13.5667,3.64696746041212,1.2268693,-2.4200981157008163,-66.35919135476291,Over-Invested
429,Mali,2018.0,MLI,ML,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Bamako,-7.50034,13.5667,2.13195806820785,1.1300821,-1.0018759377757211,-46.99322902808826,Over-Invested
430,Malta,2015.0,MLT,MT,Middle East & North Africa,,High income,Not classified,Valletta,14.5189,35.9042,33.9666506988435,5.54393,-28.422720645132564,-83.6783140532025,Over-Invested
431,Malta,2016.0,MLT,MT,Middle East & North Africa,,High income,Not classified,Valletta,14.5189,35.9042,27.440130870363888,3.614824,-23.82530681373852,-86.82650577104398,Over-Invested
432,Malta,2017.0,MLT,MT,Middle East & North Africa,,High income,Not classified,Valletta,14.5189,35.9042,32.3186251203311,4.196291,-28.122334150482466,-87.01587411523637,Over-Invested
433,Malta,2018.0,MLT,MT,Middle East & North Africa,,High income,Not classified,Valletta,14.5189,35.9042,33.0284439170416,4.6219263,-28.406517609363377,-86.00622445523854,Over-Invested
434,Marshall Islands,2015.0,MHL,MH,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Majuro,171.135,7.110460000000002,-2.9218040013469304,0.8713718,3.7931758070148076,-70.17692476065535,Under-Invested
435,Marshall Islands,2016.0,MHL,MH,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Majuro,171.135,7.110460000000002,-1.5236696388063002,0.865452,2.389121630364375,-43.19949879449574,Under-Invested
436,Marshall Islands,2017.0,MHL,MH,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Majuro,171.135,7.110460000000002,2.5784358397414504,1.0688368,-1.5095990315367995,-58.5470853402415,Over-Invested
437,Marshall Islands,2018.0,MHL,MH,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Majuro,171.135,7.110460000000002,-0.481295022550818,0.9678332,1.4491282435095276,101.08938917117518,Under-Invested
438,Mauritania,2015.0,MRT,MR,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Nouakchott,-15.9824,18.2367,10.3901743055676,5.554998,-4.8351763845776095,-46.536046868690825,Over-Invested
439,Mauritania,2016.0,MRT,MR,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Nouakchott,-15.9824,18.2367,5.79428857704288,5.4111795,-0.3831090345013761,-6.6118390447321485,Over-Invested
440,Mauritania,2017.0,MRT,MR,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Nouakchott,-15.9824,18.2367,11.990010631583099,7.1522655,-4.837745082877044,-40.348130051977215,Over-Invested
441,Mauritania,2018.0,MRT,MR,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Nouakchott,-15.9824,18.2367,1.35162344731518,1.904685,0.5530615731315973,40.91831746705641,Under-Invested
442,Mauritius,2015.0,MUS,MU,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Upper middle income,IBRD,Port Louis,57.4977,-20.1605,1.85126474468606,1.0397667,-0.8114980754126835,-43.83479336178351,Over-Invested
443,Mauritius,2016.0,MUS,MU,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Upper middle income,IBRD,Port Louis,57.4977,-20.1605,3.09638714599611,0.97496086,-2.1214262824058694,-68.51295339954672,Over-Invested
444,Mauritius,2017.0,MUS,MU,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Upper middle income,IBRD,Port Louis,57.4977,-20.1605,3.34064317354459,1.0236115,-2.3170316279818457,-69.35884821015945,Over-Invested
445,Mauritius,2018.0,MUS,MU,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Upper middle income,IBRD,Port Louis,57.4977,-20.1605,2.61258141042044,1.0130739,-1.5995074892168266,-61.22325921929528,Over-Invested
446,Mexico,2015.0,MEX,MX,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Mexico City,-99.1276,19.427,3.16371551006622,0.88616914,-2.277546374495694,-71.98960738565341,Over-Invested
447,Mexico,2016.0,MEX,MX,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Mexico City,-99.1276,19.427,3.32440865776431,0.898791,-2.4256176426161473,-72.96388297362316,Over-Invested
448,Mexico,2017.0,MEX,MX,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Mexico City,-99.1276,19.427,2.76446064349523,0.79131454,-1.9731461012016815,-71.37544554466673,Over-Invested
449,Mexico,2018.0,MEX,MX,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Mexico City,-99.1276,19.427,3.0204919072016096,0.6465084,-2.373983511529765,-78.59592359342508,Over-Invested
450,Moldova,2015.0,MDA,MD,Europe & Central Asia,Europe & Central Asia (excluding high income),Lower middle income,Blend,Chisinau,28.8497,47.0167,2.7907493213788803,2.0520413,-0.7387080291883286,-26.469881172392096,Over-Invested
451,Moldova,2016.0,MDA,MD,Europe & Central Asia,Europe & Central Asia (excluding high income),Lower middle income,Blend,Chisinau,28.8497,47.0167,1.17487739108008,2.327302,1.1524245879848614,98.0889237238128,Under-Invested
452,Moldova,2017.0,MDA,MD,Europe & Central Asia,Europe & Central Asia (excluding high income),Lower middle income,Blend,Chisinau,28.8497,47.0167,1.6633298056600705,2.4080257,0.744695935917078,44.771393705745275,Under-Invested
453,Moldova,2018.0,MDA,MD,Europe & Central Asia,Europe & Central Asia (excluding high income),Lower middle income,Blend,Chisinau,28.8497,47.0167,2.02697186212694,1.2141528,-0.8128190491691765,-40.1001644056504,Over-Invested
454,Mongolia,2015.0,MNG,MN,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Ulaanbaatar,106.937,47.9129,0.8027473441725319,1.7889245,0.9861771114701683,122.8502490390317,Under-Invested
455,Mongolia,2016.0,MNG,MN,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Ulaanbaatar,106.937,47.9129,-37.1547625357932,2.2756553,39.430417805416006,-93.87519899385566,Under-Invested
456,Mongolia,2017.0,MNG,MN,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Ulaanbaatar,106.937,47.9129,13.0787884643846,6.1449566,-6.933831875639482,-53.01585765777382,Over-Invested
457,Mongolia,2018.0,MNG,MN,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Ulaanbaatar,106.937,47.9129,14.9350704996279,2.7345214,-12.200549110620331,-81.69060273886421,Over-Invested
458,Montenegro,2015.0,MNE,ME,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Podgorica,19.2595,42.4602,17.2650250451672,3.606106,-13.658919002305261,-79.11323016660579,Over-Invested
459,Montenegro,2016.0,MNE,ME,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Podgorica,19.2595,42.4602,5.18198315006265,2.9791596,-2.2028235564804968,-42.50927671298709,Over-Invested
460,Montenegro,2017.0,MNE,ME,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Podgorica,19.2595,42.4602,11.565272458145099,3.6687775,-7.8964949923247865,-68.27763912093144,Over-Invested
461,Montenegro,2018.0,MNE,ME,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Podgorica,19.2595,42.4602,8.82323786591782,4.237164,-4.58607384537949,-51.97722100516478,Over-Invested
462,Morocco,2015.0,MAR,MA,Middle East & North Africa,Middle East & North Africa (excluding high income),Lower middle income,IBRD,Rabat,-6.8704,33.9905,3.2149832700826098,1.0597267,-2.155256554994719,-67.0378777722019,Over-Invested
463,Morocco,2016.0,MAR,MA,Middle East & North Africa,Middle East & North Africa (excluding high income),Lower middle income,IBRD,Rabat,-6.8704,33.9905,2.0843379431156697,0.92101365,-1.1633242898373188,-55.812652342660954,Over-Invested
464,Morocco,2017.0,MAR,MA,Middle East & North Africa,Middle East & North Africa (excluding high income),Lower middle income,IBRD,Rabat,-6.8704,33.9905,2.4428081345115897,0.9110084,-1.531799716905236,-62.706509580683914,Over-Invested
465,Morocco,2018.0,MAR,MA,Middle East & North Africa,Middle East & North Africa (excluding high income),Lower middle income,IBRD,Rabat,-6.8704,33.9905,3.07494038171138,0.8112125,-2.2637279016431733,-73.61859485494413,Over-Invested
466,Mozambique,2015.0,MOZ,MZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Maputo,32.5713,-25.9664,24.2515290472658,27.942268,3.6907393243162296,15.218584020508752,Under-Invested
467,Mozambique,2016.0,MOZ,MZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Maputo,32.5713,-25.9664,26.2054964944833,10.897203,-15.308293049048729,-58.416344266827316,Over-Invested
468,Mozambique,2017.0,MOZ,MZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Maputo,32.5713,-25.9664,17.5433632589396,4.7689824,-12.774380848508692,-72.8160311107919,Over-Invested
469,Mozambique,2018.0,MOZ,MZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Maputo,32.5713,-25.9664,18.1976620585835,4.4830265,-13.714635554066898,-75.36482164530558,Over-Invested
470,Myanmar,2015.0,MMR,MM,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Naypyidaw,95.9562,21.914,6.842044327887431,0.9399397,-5.90210465017213,-86.26229774799603,Over-Invested
471,Myanmar,2016.0,MMR,MM,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Naypyidaw,95.9562,21.914,5.18225439205525,1.2918305,-3.890423852351881,-75.07203541215897,Over-Invested
472,Myanmar,2017.0,MMR,MM,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Naypyidaw,95.9562,21.914,5.998920683082888,1.4534724,-4.545448307213137,-75.77110195891437,Over-Invested
473,Myanmar,2018.0,MMR,MM,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Naypyidaw,95.9562,21.914,1.81310084339941,1.3771302,-0.4359706926044271,-24.045584347477277,Over-Invested
474,Namibia,2015.0,NAM,,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Upper middle income,IBRD,Windhoek,17.0931,-22.5648,7.57012494290486,2.6533735,-4.91675146306172,-64.94940968801276,Over-Invested
475,Namibia,2016.0,NAM,,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Upper middle income,IBRD,Windhoek,17.0931,-22.5648,3.16324976699548,2.9995387,-0.16371110694604152,-5.175408804393522,Over-Invested
476,Namibia,2017.0,NAM,,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Upper middle income,IBRD,Windhoek,17.0931,-22.5648,3.3995849522876,2.503622,-0.8959628972338889,-26.35506715697722,Over-Invested
477,Namibia,2018.0,NAM,,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Upper middle income,IBRD,Windhoek,17.0931,-22.5648,1.20772595415241,2.067006,0.8592801569926096,71.14860403870829,Under-Invested
478,Nauru,2015.0,NRU,NR,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Yaren District,166.920867,-0.5477,0.0,0.7863174,0.7863174080848694,inf,Under-Invested
479,Nauru,2016.0,NRU,NR,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Yaren District,166.920867,-0.5477,0.0,0.8735067,0.8735067248344421,inf,Under-Invested
480,Nepal,2015.0,NPL,NP,South Asia,South Asia,Low income,IDA,Kathmandu,85.3157,27.6939,0.242380484493914,1.3101647,1.0677842055237863,440.54050298368696,Under-Invested
481,Nepal,2016.0,NPL,NP,South Asia,South Asia,Low income,IDA,Kathmandu,85.3157,27.6939,0.500315131677601,1.1811275,0.6808124165401724,136.0767191384654,Under-Invested
482,Nepal,2017.0,NPL,NP,South Asia,South Asia,Low income,IDA,Kathmandu,85.3157,27.6939,0.7794302958059021,1.4161806,0.6367503148508362,81.6943244671366,Under-Invested
483,Nepal,2018.0,NPL,NP,South Asia,South Asia,Low income,IDA,Kathmandu,85.3157,27.6939,0.553612016285422,1.6043335,1.0507215036501858,189.7938398628386,Under-Invested
484,Netherlands,2015.0,NLD,NL,Europe & Central Asia,,High income,Not classified,Amsterdam,4.89095,52.3738,41.911584600998395,3.7549548,-38.15662978608751,-91.04077106447214,Over-Invested
485,Netherlands,2016.0,NLD,NL,Europe & Central Asia,,High income,Not classified,Amsterdam,4.89095,52.3738,30.8353283368399,3.4035237,-27.431804653291927,-88.9622589830455,Over-Invested
486,Netherlands,2017.0,NLD,NL,Europe & Central Asia,,High income,Not classified,Amsterdam,4.89095,52.3738,11.5710842783989,4.016978,-7.554106491381077,-65.2843442293754,Over-Invested
487,Netherlands,2018.0,NLD,NL,Europe & Central Asia,,High income,Not classified,Amsterdam,4.89095,52.3738,-26.188160627991905,2.847578,29.03573867669796,-89.12646791366345,Under-Invested
488,New Zealand,2015.0,NZL,NZ,East Asia & Pacific,,High income,Not classified,Wellington,174.77599999999995,-41.2865,-0.041780546133826,1.0405481,1.082328632300208,2390.50857983865,Under-Invested
489,New Zealand,2016.0,NZL,NZ,East Asia & Pacific,,High income,Not classified,Wellington,174.77599999999995,-41.2865,1.11549581318207,0.99942183,-0.11607397823639132,-10.405595150131308,Over-Invested
490,New Zealand,2017.0,NZL,NZ,East Asia & Pacific,,High income,Not classified,Wellington,174.77599999999995,-41.2865,1.05852132244859,1.1393838,0.08086247042860717,7.639191456394534,Under-Invested
491,New Zealand,2018.0,NZL,NZ,East Asia & Pacific,,High income,Not classified,Wellington,174.77599999999995,-41.2865,0.785766219117402,1.1476494,0.3618831882693778,46.05481623730996,Under-Invested
492,Nicaragua,2015.0,NIC,NI,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Managua,-86.2734,12.1475,7.44627928687084,1.5561514,-5.890127896795156,-79.10162471585689,Over-Invested
493,Nicaragua,2016.0,NIC,NI,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Managua,-86.2734,12.1475,6.76423833692737,1.5618957,-5.202342608816103,-76.90951071926966,Over-Invested
494,Nicaragua,2017.0,NIC,NI,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Managua,-86.2734,12.1475,5.5758569347592495,1.5051727,-4.070684205267062,-73.00553534454741,Over-Invested
495,Nicaragua,2018.0,NIC,NI,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Managua,-86.2734,12.1475,2.7382545577541,1.453625,-1.2846295939937242,-46.914177148211145,Over-Invested
496,Niger,2015.0,NER,NE,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Niamey,2.1073,13.514,7.33289471843046,1.2570087,-6.0758860466699005,-82.85794737239034,Over-Invested
497,Niger,2016.0,NER,NE,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Niamey,2.1073,13.514,3.99995360800384,1.2490941,-2.750859479395136,-68.77228460576926,Over-Invested
498,Niger,2017.0,NER,NE,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Niamey,2.1073,13.514,4.16115937273996,1.3096068,-2.8515525821973577,-68.52783868068293,Over-Invested
499,Niger,2018.0,NER,NE,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Niamey,2.1073,13.514,4.95258521238014,1.4490209,-3.5035643498007945,-70.74213162537455,Over-Invested
500,Nigeria,2015.0,NGA,NG,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Abuja,7.48906,9.05804,0.634335905812504,0.71776134,0.08342543194460661,13.151617491642575,Under-Invested
501,Nigeria,2016.0,NGA,NG,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Abuja,7.48906,9.05804,1.09850684818073,0.75369567,-0.34481118139072153,-31.389078908499624,Over-Invested
502,Nigeria,2017.0,NGA,NG,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Abuja,7.48906,9.05804,0.930745294417829,1.0602913,0.12954599586537408,13.918522784088182,Under-Invested
503,Nigeria,2018.0,NGA,NG,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Abuja,7.48906,9.05804,0.5028034070799651,1.2288456,0.7260421892335115,144.3988204952722,Under-Invested
504,North Macedonia,2015.0,MKD,MK,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Skopje,21.4361,42.0024,2.9470291181371,1.3501377,-1.5968914075658107,-54.18648216734454,Over-Invested
505,North Macedonia,2016.0,MKD,MK,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Skopje,21.4361,42.0024,5.14755258876063,1.2876717,-3.8598809035418187,-74.98477843567126,Over-Invested
506,North Macedonia,2017.0,MKD,MK,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Skopje,21.4361,42.0024,3.3754924711278,1.2425771,-2.132915395169548,-63.18827292353315,Over-Invested
507,North Macedonia,2018.0,MKD,MK,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Skopje,21.4361,42.0024,5.32273512883726,1.395577,-3.9271581749493203,-73.78083034177206,Over-Invested
508,Norway,2015.0,NOR,NO,Europe & Central Asia,,High income,Not classified,Oslo,10.7387,59.9138,1.7105740908494398,1.1769574,-0.5336167219987318,-31.195183234287594,Over-Invested
509,Norway,2016.0,NOR,NO,Europe & Central Asia,,High income,Not classified,Oslo,10.7387,59.9138,-4.984377916225419,1.1562443,6.140622194179521,-76.80263620881892,Under-Invested
510,Norway,2017.0,NOR,NO,Europe & Central Asia,,High income,Not classified,Oslo,10.7387,59.9138,1.50893097660121,1.1426706,-0.3662603451925186,-24.27283625772607,Over-Invested
511,Norway,2018.0,NOR,NO,Europe & Central Asia,,High income,Not classified,Oslo,10.7387,59.9138,-4.390332923677709,1.0327909,5.423123822954443,-76.47579540706946,Under-Invested
512,Oman,2015.0,OMN,OM,Middle East & North Africa,,High income,Not classified,Muscat,58.5874,23.6105,-3.15203978822882,1.2011373,4.35317709253485,-61.89333304764632,Under-Invested
513,Oman,2016.0,OMN,OM,Middle East & North Africa,,High income,Not classified,Muscat,58.5874,23.6105,3.43528762152675,1.1032412,-2.3320464163112957,-67.88504117378274,Over-Invested
